time,latitude,longitude,depth,mag,magType,rms,net,id,updated,place,type,status,locationSource,magSource
2019-04-28T16:37:00.200Z,17.8921,-68.2083,62,2.86,md,0.31,pr,pr2019118008,2019-05-07T16:28:58.040Z,"72km SE of Boca de Yuma, Dominican Republic",earthquake,reviewed,pr,pr
2019-04-28T16:30:40.578Z,-14.6145,167.2987,149.96,4.8,mb,0.79,us,us70003dg7,2019-05-08T19:44:12.040Z,"55km NNE of Port-Olry, Vanuatu",earthquake,reviewed,us,us
2019-04-28T16:15:58.857Z,-18.2077,-178.275,523.64,4,mb,0.73,us,us70003iep,2019-05-08T19:41:16.040Z,"274km N of Ndoi Island, Fiji",earthquake,reviewed,us,us
2019-04-28T16:00:58.290Z,-5.3885,146.5041,164.25,4.1,mb,0.79,us,us70003ien,2019-05-08T19:29:33.040Z,"80km ESE of Madang, Papua New Guinea",earthquake,reviewed,us,us
2019-04-28T15:50:13.073Z,55.5151,-134.8639,12.9,3.5,ml,0.73,ak,ak0195fen77f,2019-05-08T19:13:22.040Z,"108km W of Craig, Alaska",earthquake,reviewed,ak,ak
2019-04-28T15:34:44.978Z,-22.0304,-179.5219,590.73,4.3,mb,0.35,us,us70003iem,2019-05-08T19:11:37.040Z,"175km SSW of Ndoi Island, Fiji",earthquake,reviewed,us,us
2019-04-28T15:28:33.745Z,-3.4938,138.4287,76,4.1,mb,0.78,us,us70003iel,2019-05-08T19:00:49.040Z,"235km ENE of Enarotali, Indonesia",earthquake,reviewed,us,us
2019-04-28T14:22:48.790Z,-30.0583,-71.6683,18.87,4,ml,0.73,us,us70003dfa,2019-04-28T14:54:41.040Z,"33km WSW of Coquimbo, Chile",earthquake,reviewed,us,us
2019-04-28T14:15:56.314Z,-19.144,167.7799,10,5,mb,0.96,us,us70003df8,2019-05-08T17:05:12.040Z,"162km WNW of Isangel, Vanuatu",earthquake,reviewed,us,us
2019-04-28T13:03:04.543Z,-31.918,-178.1831,10,4.7,mb,0.47,us,us70003iei,2019-05-08T16:46:23.040Z,"86km SE of L'Esperance Rock, New Zealand",earthquake,reviewed,us,us
2019-04-28T12:46:15.799Z,-15.6227,-75.0912,39.75,4.4,mb,0.91,us,us70003ded,2019-05-19T12:17:03.040Z,"45km S of Minas de Marcona, Peru",earthquake,reviewed,us,us
2019-04-28T12:23:35.993Z,-22.2629,-179.3263,580.26,4.2,mb,0.61,us,us70003ieh,2019-05-19T12:55:38.040Z,"190km SSW of Ndoi Island, Fiji",earthquake,reviewed,us,us
2019-04-28T12:12:42.630Z,39.8931667,-120.0496667,4.58,2.62,md,0.22,nc,nc73173370,2019-04-30T04:32:03.012Z,"13km NE of Chilcoot-Vinton, CA",earthquake,reviewed,nc,nc
2019-04-28T12:03:00.617Z,-32.1964,-72.0775,22.33,4.6,mwr,0.73,us,us70003ddw,2019-05-19T12:15:36.906Z,"84km WNW of La Ligua, Chile",earthquake,reviewed,us,us
2019-04-28T11:53:06.380Z,18.823,-68.568,155,3.14,md,0.61,pr,pr2019118005,2019-05-19T12:14:04.040Z,"3km N of Salvaleon de Higuey, Dominican Republic",earthquake,reviewed,pr,pr
2019-04-28T10:34:25.950Z,-6.2468,142.2395,10,5.1,mb,0.82,us,us70003dcy,2019-05-19T11:55:42.040Z,"105km E of Kiunga, Papua New Guinea",earthquake,reviewed,us,us
2019-04-28T10:25:23.981Z,-24.1203,-70.9435,40.93,4.7,mwr,0.78,us,us70003dcs,2019-05-19T11:55:03.032Z,"76km SW of Antofagasta, Chile",earthquake,reviewed,us,us
2019-04-28T08:04:25.388Z,39.7973,-117.4622,1.5,2.5,ml,0.2181,nn,nn00683408,2019-04-29T02:04:33.103Z,"47km NW of Austin, Nevada",earthquake,reviewed,nn,nn
2019-04-28T07:43:46.378Z,16.7387,-86.1144,10,5.1,mww,0.88,us,us70003dbt,2019-04-30T23:36:48.040Z,"42km NW of Savannah Bight, Honduras",earthquake,reviewed,us,us
2019-04-28T06:57:49.374Z,9.8267,126.4435,10,4.6,mb,0.67,us,us70003dbq,2019-04-28T08:52:22.040Z,"31km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-28T06:51:19.234Z,9.8074,126.4691,10,4.6,mb,0.54,us,us70003dbm,2019-04-28T08:23:23.040Z,"34km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-28T06:24:11.350Z,19.3306667,-155.1141667,6.78,2.56,ml,0.08,hv,hv70927841,2019-04-29T22:45:39.740Z,"17km SE of Volcano, Hawaii",earthquake,reviewed,hv,hv
2019-04-28T05:59:16.460Z,9.7537,126.5011,7.58,4.8,mb,0.62,us,us70003dar,2019-04-28T06:41:05.040Z,"37km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-28T05:34:32.507Z,9.8162,126.6055,23.17,4.7,mb,0.68,us,us70003dab,2019-04-28T06:06:43.040Z,"49km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-28T05:19:41.448Z,39.7339,-117.564,13.8,2.9,ml,0.3157,nn,nn00683395,2019-04-29T02:04:30.051Z,"50km WNW of Austin, Nevada",earthquake,reviewed,nn,nn
2019-04-28T03:59:59.034Z,9.5581,126.4882,55.94,4.9,mb,1.12,us,us70003d9b,2019-05-23T22:03:06.040Z,"43km SE of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-28T03:38:09.248Z,-7.4832,127.8456,167.92,4.3,mb,1.11,us,us70003d97,2019-05-23T22:00:11.040Z,"277km ENE of Dili, East Timor",earthquake,reviewed,us,us
2019-04-28T03:26:20.530Z,19.3316667,-155.1055,6.88,4.24,ml,0.1,hv,hv70927626,2019-05-23T21:58:54.040Z,"17km SE of Volcano, Hawaii",earthquake,reviewed,hv,hv
2019-04-28T03:19:18.161Z,-25.9247,-71.1823,10,4.2,mb,1.06,us,us70003d8u,2019-05-23T21:53:59.040Z,"91km SW of Taltal, Chile",earthquake,reviewed,us,us
2019-04-28T02:26:08.500Z,18.458,-67.4811,17,2.49,md,0.39,pr,pr2019118002,2019-04-28T05:10:13.873Z,"27km WNW of Rincon, Puerto Rico",earthquake,reviewed,pr,pr
2019-04-28T01:56:54.514Z,33.8735,90.5537,10,4.1,mb,1.15,us,us70003d8f,2019-05-23T21:52:02.040Z,"173km W of Tanggulashan, China",earthquake,reviewed,us,us
2019-04-28T01:27:12.213Z,-18.2591,-177.9666,544.61,4.2,mb,0.58,us,us70003ie3,2019-05-23T21:48:20.040Z,"275km NNE of Ndoi Island, Fiji",earthquake,reviewed,us,us
2019-04-28T01:23:01.366Z,0.2251,121.4067,180.91,4.1,mb,0.77,us,us70003ie1,2019-05-23T21:46:47.040Z,"39km SSW of Lemito, Indonesia",earthquake,reviewed,us,us
2019-04-28T00:58:50.412Z,61.3991,-149.9347,40.4,4,ml,0.69,ak,ak0195f5rhn0,2019-05-11T00:59:37.040Z,"13km S of Big Lake, Alaska",earthquake,reviewed,ak,ak
2019-04-28T00:49:34.822Z,51.5595,159.9174,10,4.5,mb,0.9,us,us70003d79,2019-05-10T23:20:33.040Z,"184km SE of Vilyuchinsk, Russia",earthquake,reviewed,us,us
2019-04-28T00:33:14.985Z,51.7255,159.7189,10,4.6,mb,0.67,us,us70003d7a,2019-05-09T03:52:54.040Z,"161km SE of Vilyuchinsk, Russia",earthquake,reviewed,us,us
2019-04-28T00:31:15.914Z,51.5657,160.003,10,4.6,mb,0.92,us,us70003d71,2019-05-09T03:42:50.040Z,"187km SE of Vilyuchinsk, Russia",earthquake,reviewed,us,us
2019-04-28T00:20:40.742Z,-21.2585,-174.5087,10,5.1,mb,0.83,us,us70003d6u,2019-05-09T03:17:58.040Z,"46km E of `Ohonua, Tonga",earthquake,reviewed,us,us
2019-04-28T00:15:27.509Z,-21.4066,-174.4087,10,4.6,mb,0.86,us,us70003ie7,2019-05-09T03:35:30.040Z,"56km E of `Ohonua, Tonga",earthquake,reviewed,us,us
2019-04-28T00:02:18.167Z,51.4734,159.6384,10,4.2,mb,0.66,us,us70003d6j,2019-05-09T02:46:34.040Z,"182km SSE of Vilyuchinsk, Russia",earthquake,reviewed,us,us
2019-04-27T23:29:41.014Z,51.2631,159.9027,10,4.2,mb,0.46,us,us70003hky,2019-05-09T00:39:18.040Z,"212km SSE of Vilyuchinsk, Russia",earthquake,reviewed,us,us
2019-04-27T23:25:57.915Z,37.5927,20.6374,10,4.3,mb,1.05,us,us70003d5r,2019-05-08T23:57:01.949Z,"22km SW of Mouzaki, Greece",earthquake,reviewed,us,us
2019-04-27T23:06:36.204Z,-24.9334,179.9128,496.57,4.4,mb,0.96,us,us70003hkw,2019-05-08T23:52:39.040Z,South of the Fiji Islands,earthquake,reviewed,us,us
2019-04-27T22:50:01.913Z,-30.2667,-71.4723,60.41,4,mb,0.87,us,us70003d59,2019-05-08T04:17:43.667Z,"36km SSW of Coquimbo, Chile",earthquake,reviewed,us,us
2019-04-27T21:55:23.270Z,19.5003,-68.3155,40,3.1,md,0.27,pr,pr2019117010,2019-04-28T02:55:21.040Z,"70km NNE of Otra Banda, Dominican Republic",earthquake,reviewed,pr,pr
2019-04-27T21:21:17.138Z,0.0559,98.5079,57.97,4.3,mb,1.28,us,us70003hkt,2019-05-08T04:08:07.040Z,"140km NNW of Sikabaluan, Indonesia",earthquake,reviewed,us,us
2019-04-27T20:27:38.915Z,39.1384,97.4037,19.58,5,mww,0.52,us,us70003d40,2019-05-08T03:59:36.040Z,"82km SSW of Laojunmiao, China",earthquake,reviewed,us,us
2019-04-27T19:10:05.819Z,46.5053,153.239,10,4.5,mb,0.85,us,us70003d36,2019-05-08T03:08:05.040Z,Kuril Islands,earthquake,reviewed,us,us
2019-04-27T18:54:39.240Z,41.4165,-123.5021667,38.93,2.52,md,0.2,nc,nc73173110,2019-05-07T00:11:02.888Z,"5km NNW of Somes Bar, CA",earthquake,reviewed,nc,nc
2019-04-27T18:46:09.317Z,32.6238,-109.0881,12.52,2.8,ml,1.02,us,us70003d2p,2019-04-30T16:22:43.040Z,"46km NW of Lordsburg, New Mexico",earthquake,reviewed,us,us
2019-04-27T18:10:48.362Z,-37.0877,178.9844,35,5,mww,1.03,us,us70003d2b,2019-04-30T23:56:15.040Z,"186km NE of Opotiki, New Zealand",earthquake,reviewed,us,us
2019-04-27T17:40:45.974Z,31.2826,-103.4046,11.83,2.7,mb_lg,0.48,us,us70003d1f,2019-04-30T15:33:19.040Z,"17km SSE of Pecos, Texas",earthquake,reviewed,us,us
2019-04-27T17:24:46.296Z,42.4473,142.8237,117.57,5.4,mww,1.08,us,us70003d16,2019-04-30T19:52:43.040Z,"39km ENE of Shizunai, Japan",earthquake,reviewed,us,us
2019-04-27T17:07:30.030Z,36.607,-121.2071667,2.48,2.58,md,0.07,nc,nc73173065,2019-04-30T19:48:02.647Z,"10km NW of Pinnacles, CA",earthquake,reviewed,nc,nc
2019-04-27T17:01:04.768Z,32.6665,-109.0994,10,3.4,mwr,0.63,us,us70003d0h,2019-04-30T14:14:23.935Z,"46km SSE of Clifton, Arizona",earthquake,reviewed,us,slm
2019-04-27T16:33:01.551Z,63.0162,-148.6204,3.9,3.3,ml,0.91,ak,ak0195drlm7f,2019-04-27T16:48:15.644Z,"45km SSE of Cantwell, Alaska",earthquake,automatic,ak,ak
2019-04-27T16:26:00.292Z,60.1983,-153.2674,122.3,2.8,ml,0.74,ak,ak0195drk0wo,2019-04-27T16:48:15.304Z,"43km SW of Redoubt Volcano, Alaska",earthquake,automatic,ak,ak
2019-04-27T15:30:16.157Z,26.5025,127.1833,10,4.4,mb,1.27,us,us70003czy,2019-04-28T10:26:34.579Z,"59km WNW of Naha-shi, Japan",earthquake,reviewed,us,us
2019-04-27T15:07:58.229Z,37.5554,20.3605,10,4.4,mb,1.12,us,us70003cz6,2019-04-27T16:27:22.040Z,"44km WSW of Mouzaki, Greece",earthquake,reviewed,us,us
2019-04-27T15:04:47.171Z,-44.6168,-81.7254,10,4.3,mb,1.12,us,us70003cz4,2019-04-27T16:21:19.040Z,West Chile Rise,earthquake,reviewed,us,us
2019-04-27T13:32:53.403Z,-4.2733,137.2889,10,4.9,mb,1.21,us,us70003cyj,2019-04-28T00:27:32.123Z,"111km ESE of Enarotali, Indonesia",earthquake,reviewed,us,us
2019-04-27T13:31:57.930Z,18.709,-65.6168,12,2.74,md,0.22,pr,pr2019117008,2019-04-27T16:06:58.613Z,"38km NNE of Luquillo, Puerto Rico",earthquake,reviewed,pr,pr
2019-04-27T13:04:26.130Z,-4.3117,102.1057,53.1,5,mb,1.03,us,us70003cyd,2019-04-27T14:57:58.040Z,"59km SSW of Bengkulu, Indonesia",earthquake,reviewed,us,us
2019-04-27T12:49:20.474Z,-18.0524,-177.9304,596.83,4.4,mb,0.5,us,us70003hkg,2019-05-24T09:53:01.040Z,"298km NNE of Ndoi Island, Fiji",earthquake,reviewed,us,us
2019-04-27T12:33:51.460Z,38.8336667,-122.78,1.93,2.86,ml,0.08,nc,nc73172925,2019-05-02T05:44:00.704Z,"5km WNW of Cobb, CA",earthquake,reviewed,nc,nc
2019-04-27T12:07:35.351Z,48.0142,152.6759,145.79,4.1,mb,0.38,us,us70003hka,2019-05-24T07:55:15.040Z,"296km ESE of Vostok, Russia",earthquake,reviewed,us,us
2019-04-27T11:32:03.564Z,37.333,142.1101,24.11,4.5,mb,0.88,us,us70003cxv,2019-04-27T11:56:06.040Z,"99km E of Namie, Japan",earthquake,reviewed,us,us
2019-04-27T11:11:19.331Z,9.8938,126.3727,10,4.9,mb,0.47,us,us70003cxs,2019-05-24T10:57:07.040Z,"26km ENE of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-27T10:59:17.473Z,-35.2622,-103.5971,10,4.8,mb,0.49,us,us70003cxq,2019-04-27T11:22:38.040Z,Southeast of Easter Island,earthquake,reviewed,us,us
2019-04-27T10:19:11.631Z,66.3092,-157.4705,0,2.5,ml,0.95,ak,ak0195dny1ad,2019-05-25T06:24:12.040Z,"71km SSW of Kobuk, Alaska",earthquake,automatic,ak,ak
2019-04-27T10:08:51.310Z,9.6643,126.6965,10,4.9,mb,0.5,us,us70003cxh,2019-05-24T11:02:34.040Z,"60km ESE of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-27T09:36:35.610Z,37.9951667,-122.0605,17.42,3.37,mw,0.2,nc,nc73172850,2019-05-24T08:16:51.040Z,"2km NE of Pacheco, CA",earthquake,reviewed,nc,nc
2019-04-27T08:56:20.451Z,-56.2286,-27.0859,60.11,4.3,mb,0.52,us,us70003hkz,2019-05-19T11:25:17.040Z,"52km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,reviewed,us,us
2019-04-27T07:44:15.468Z,17.248,121.3596,37.23,4.3,mb,0.73,us,us70003hk6,2019-05-19T11:46:03.040Z,"11km W of Paracelis, Philippines",earthquake,reviewed,us,us
2019-04-27T07:42:26.004Z,-20.2455,-178.372,536.48,4.2,mb,0.24,us,us70003hkj,2019-05-19T11:21:10.040Z,"56km NE of Ndoi Island, Fiji",earthquake,reviewed,us,us
2019-04-27T07:39:01.076Z,73.1557,6.9269,10,4.2,mb,1.18,us,us70003cwh,2019-05-19T11:16:41.040Z,Greenland Sea,earthquake,reviewed,us,us
2019-04-27T07:36:49.363Z,52.7722,170.6139,10,3.9,mb,0.78,us,us70003cwd,2019-05-19T10:43:12.040Z,"173km W of Attu Station, Alaska",earthquake,reviewed,us,us
2019-04-27T07:26:45.623Z,-39.2921,176.3163,42.02,4.3,mb,0.89,us,us70003cw8,2019-05-19T10:41:28.040Z,"46km SE of Turangi, New Zealand",earthquake,reviewed,us,us
2019-04-27T06:49:50.341Z,6.8591,-73.0333,154.61,4.5,mb,0.53,us,us70003cw3,2019-05-19T10:36:24.040Z,"14km S of Piedecuesta, Colombia",earthquake,reviewed,us,us
2019-04-27T06:40:08.694Z,62.7876,-146.5846,15.3,3,ml,0.76,ak,ak0195dlosov,2019-05-22T07:17:59.040Z,"92km NW of Glennallen, Alaska",earthquake,automatic,ak,ak
2019-04-27T06:27:02.999Z,26.4403,93.0258,43.81,4.6,mb,0.71,us,us70003cvu,2019-05-19T10:27:36.300Z,"31km SE of Tezpur, India",earthquake,reviewed,us,us
2019-04-27T06:24:36.105Z,-18.1511,65.6431,10,4.7,mb,1.3,us,us70003cvv,2019-05-19T10:24:48.040Z,"289km NE of Port Mathurin, Mauritius",earthquake,reviewed,us,us
2019-04-27T04:46:15.491Z,9.628,126.2813,56.67,4.5,mb,0.9,us,us70003him,2019-05-23T21:45:45.040Z,"21km SE of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-27T04:44:21.254Z,67.2566,-154.0701,0.1,3.5,ml,0.91,ak,ak0195dkitb5,2019-04-27T04:53:39.040Z,"101km NW of New Allakaket, Alaska",earthquake,automatic,ak,ak
2019-04-27T02:59:18.814Z,42.9387,146.0414,35,4.3,mb,0.51,us,us70003hil,2019-05-23T21:40:05.040Z,"57km SE of Nemuro, Japan",earthquake,reviewed,us,us
2019-04-27T02:49:22.290Z,18.8863,-68.8246,68,3.25,md,0.46,pr,pr2019117002,2019-05-23T21:35:31.040Z,"6km ESE of Miches, Dominican Republic",earthquake,reviewed,pr,pr
2019-04-27T02:38:37.100Z,40.3303333,-124.6136667,20.68,3.07,ml,0.19,nc,nc73172710,2019-05-23T21:34:36.040Z,"28km W of Petrolia, CA",earthquake,reviewed,nc,nc
2019-04-27T00:57:31.464Z,37.2318,141.195,56.32,4.3,mb,0.52,us,us70003cu7,2019-04-27T01:15:54.040Z,"32km SSE of Namie, Japan",earthquake,reviewed,us,us
2019-04-27T00:54:46.696Z,63.1104,-143.6399,0,2.7,ml,1.03,ak,ak0195di79yy,2019-04-27T01:06:35.040Z,"41km SW of Tok, Alaska",earthquake,automatic,ak,ak
2019-04-27T00:53:56.436Z,-19.0563,-177.3769,595.27,4.4,mb,0.31,us,us70003hii,2019-05-10T21:52:43.040Z,"224km NE of Ndoi Island, Fiji",earthquake,reviewed,us,us
2019-04-27T00:52:03.596Z,11.7572,125.1505,100.17,4.6,mb,0.43,us,us70003cub,2019-04-27T02:37:02.040Z,"13km SE of Tutubigan, Philippines",earthquake,reviewed,us,us
2019-04-26T23:20:43.982Z,15.576,119.3247,10,4.6,mb,0.71,us,us70003cty,2019-04-27T00:13:43.040Z,"61km WSW of Bolitoc, Philippines",earthquake,reviewed,us,us
2019-04-26T23:18:41.564Z,-16.548,-179.595,521.3,4.4,mb,0.81,us,us70003hju,2019-05-10T23:24:52.040Z,"110km E of Lambasa, Fiji",earthquake,reviewed,us,us
2019-04-26T23:14:09.859Z,15.5718,119.1792,10,4.4,mb,0.59,us,us70003hjv,2019-05-10T23:15:56.040Z,"76km SW of Ilioilio, Philippines",earthquake,reviewed,us,us
2019-04-26T23:10:09.624Z,9.8422,126.6413,10,4.5,mb,0.69,us,us70003hjy,2019-05-10T22:59:47.040Z,"53km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T21:53:41.613Z,35.2103,27.8641,10,4.1,mb,0.87,us,us70003cse,2019-04-26T22:06:19.040Z,"67km ESE of Karpathos, Greece",earthquake,reviewed,us,us
2019-04-26T21:40:51.471Z,35.1865,27.8481,10,4.1,mb,1.28,us,us70003cs6,2019-04-26T21:55:41.040Z,"67km ESE of Karpathos, Greece",earthquake,reviewed,us,us
2019-04-26T21:22:46.088Z,9.8958,126.7346,10,4.8,mb,0.8,us,us70003cry,2019-04-26T21:47:19.040Z,"64km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T21:16:24.381Z,-7.7009,123.4484,241.69,4.3,mb,0.93,us,us70003hjq,2019-05-10T22:12:47.040Z,"117km NE of Palue, Indonesia",earthquake,reviewed,us,us
2019-04-26T21:07:05.596Z,-9.7396,119.069,34.24,4.2,mb,0.64,us,us70003hjn,2019-05-10T22:06:22.040Z,"6km SW of Kahale, Indonesia",earthquake,reviewed,us,us
2019-04-26T20:28:30.132Z,9.7892,126.5812,10,5.2,mww,0.87,us,us70003cr0,2019-04-30T23:08:28.040Z,"46km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T20:04:02.060Z,33.8933333,-116.2528333,2.62,2.6,ml,0.16,ci,ci38334783,2019-04-29T18:16:03.580Z,"15km ENE of Thousand Palms, CA",earthquake,reviewed,ci,ci
2019-04-26T19:35:04.012Z,6.3314,60.1248,10,4.4,mb,0.46,us,us70003cpv,2019-04-27T15:33:39.040Z,Carlsberg Ridge,earthquake,reviewed,us,us
2019-04-26T19:11:28.222Z,9.9712,126.7173,10,4.8,mb,0.84,us,us70003cp8,2019-04-27T15:30:08.040Z,"64km ENE of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T19:10:14.181Z,-24.162,-176.2834,35,5.1,mb,0.98,us,us70003cpb,2019-04-27T15:20:29.040Z,South of the Fiji Islands,earthquake,reviewed,us,us
2019-04-26T18:56:17.612Z,-20.9112,-69.1186,111.81,4.4,mb,0.69,us,us70003cnz,2019-04-27T14:04:48.040Z,"131km SE of Iquique, Chile",earthquake,reviewed,us,us
2019-04-26T17:19:13.234Z,28.263,104.9533,10,4.3,mb,0.69,us,us70003cmh,2019-04-27T14:01:05.040Z,"27km W of Zhongcheng, China",earthquake,reviewed,us,us
2019-04-26T17:10:36.547Z,37.4046,55.6056,10,4.2,mb,0.83,us,us70003cli,2019-04-27T13:45:43.040Z,"10km ENE of Kalaleh, Iran",earthquake,reviewed,us,us
2019-04-26T15:31:01.604Z,54.2629,-164.4528,10,3.6,mb,0.95,us,us70003ck5,2019-04-26T20:09:20.841Z,"87km E of Akutan, Alaska",earthquake,reviewed,us,us
2019-04-26T15:04:10.264Z,5.264,-82.7831,10,5,mww,1.08,us,us70003ciz,2019-04-30T23:54:34.040Z,South of Panama,earthquake,reviewed,us,us
2019-04-26T14:51:20.105Z,42.2675,143.7135,88.61,4.3,mb,0.77,us,us70003chu,2019-05-06T11:16:24.040Z,"83km SSE of Obihiro, Japan",earthquake,reviewed,us,us
2019-04-26T14:40:20.770Z,38.7875,-122.7208333,1.68,2.54,md,0.06,nc,nc73172430,2019-04-27T12:52:28.299Z,"3km WNW of Anderson Springs, CA",earthquake,reviewed,nc,nc
2019-04-26T13:59:45.950Z,38.0561667,-118.812,8.95,2.96,md,0.05,nc,nc73172395,2019-04-27T02:06:02.485Z,"25km SE of Bodie, CA",earthquake,reviewed,nc,nc
2019-04-26T13:48:33.319Z,9.8283,126.5038,95.71,4.6,mb,0.91,us,us70003cgp,2019-05-03T13:48:07.040Z,"38km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T12:20:43.940Z,19.0073,-66.6336,49,3.04,md,0.43,pr,pr2019116005,2019-04-26T17:23:11.196Z,"59km N of Arecibo, Puerto Rico",earthquake,reviewed,pr,pr
2019-04-26T12:05:27.189Z,-23.2139,-66.6245,216.43,4.4,mb,1.23,us,us70003cex,2019-04-26T12:32:52.040Z,"95km W of El Aguilar, Argentina",earthquake,reviewed,us,us
2019-04-26T10:54:50.721Z,9.7771,126.7369,10,5,mb,0.94,us,us70003cee,2019-04-26T11:14:24.040Z,"63km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T10:09:36.048Z,-26.7041,-114.3752,10,4.6,mb,0.69,us,us70003ceb,2019-04-26T11:02:45.040Z,Easter Island region,earthquake,reviewed,us,us
2019-04-26T09:16:17.106Z,35.2198,27.7749,10,4.4,mb,0.95,us,us70003ccr,2019-04-26T12:06:06.899Z,"60km ESE of Karpathos, Greece",earthquake,reviewed,us,us
2019-04-26T09:05:58.830Z,19.2543333,-155.5108333,6.28,2.56,ml,0.17,hv,hv70925361,2019-05-02T13:59:24.040Z,"6km NNW of Pahala, Hawaii",earthquake,reviewed,hv,hv
2019-04-26T08:15:18.555Z,4.9288,127.273,70.23,4.2,mb,0.76,us,us70003hj1,2019-05-19T10:14:58.040Z,"199km SE of Pondaguitan, Philippines",earthquake,reviewed,us,us
2019-04-26T08:04:23.367Z,9.8514,126.5032,10,5.3,mww,0.72,us,us70003cby,2019-05-19T10:11:52.368Z,"38km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T06:29:13.831Z,9.7355,126.4911,10,4.6,mb,0.89,us,us70003hix,2019-05-19T06:13:47.040Z,"36km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T06:22:34.323Z,-25.8987,-71.0119,29,5.5,mww,1.02,us,us70003cb3,2019-05-19T10:07:45.986Z,"76km SW of Taltal, Chile",earthquake,reviewed,us,us
2019-04-26T06:04:20.388Z,9.7767,126.4721,10,5.1,mb,0.84,us,us70003cb0,2019-05-19T10:03:31.040Z,"34km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T05:49:36.365Z,9.6989,126.4657,76.12,4.6,mb,0.76,us,us70003hiv,2019-05-18T08:41:09.040Z,"34km ESE of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T05:31:04.478Z,9.8928,126.5611,10,4.9,mb,0.95,us,us70003hiu,2019-05-15T08:55:40.040Z,"45km ENE of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T05:26:59.744Z,9.7941,126.6865,10,5.4,mww,1.04,us,us70003cam,2019-05-15T08:50:52.032Z,"57km E of General Luna, Philippines",earthquake,reviewed,us,us
2019-04-26T05:03:37.730Z,18.3688,-68.8901,96,2.54,md,0.87,pr,pr2019116003,2019-04-26T08:30:19.343Z,"10km SE of La Romana, Dominican Republic",earthquake,reviewed,pr,pr
2019-04-26T05:00:09.141Z,-7.0361,125.5484,524.09,4.6,mb,0.65,us,us70003cag,2019-05-15T08:42:33.040Z,"168km N of Dili, East Timor",earthquake,reviewed,us,us
2019-04-26T03:54:06.261Z,-20.7278,-176.6908,249.65,4.4,mb,1.24,us,us70003cac,2019-05-23T21:28:58.040Z,"160km WNW of Havelu, Tonga",earthquake,reviewed,us,us
2019-04-26T03:48:06.840Z,18.5671,-66.6218,81,2.59,md,0.08,pr,pr2019116002,2019-04-26T08:30:04.119Z,"13km N of Animas, Puerto Rico",earthquake,reviewed,pr,pr
2019-04-26T03:20:20.400Z,18.4545,-67.35,5,2.46,md,0.3,pr,pr2019116001,2019-04-26T08:29:55.263Z,"16km NW of Rincon, Puerto Rico",earthquake,reviewed,pr,pr
2019-04-26T02:44:47.090Z,10.9325,124.8549,10,4.3,mb,0.26,us,us70003hir,2019-05-23T21:25:34.040Z,"4km SE of San Pedro, Philippines",earthquake,reviewed,us,us
2019-04-26T01:37:01.817Z,3.0479,127.0118,66.75,4.1,mb,0.61,us,us70003hiq,2019-05-23T21:23:24.040Z,"183km NW of Tobelo, Indonesia",earthquake,reviewed,us,us
2019-04-26T00:37:01.803Z,51.2407,-177.9908,35,4.1,mb,1.09,us,us70003c9l,2019-04-26T04:20:34.040Z,"72km S of Tanaga Volcano, Alaska",earthquake,reviewed,us,us
2019-04-25T23:41:31.585Z,-10.7421,161.8797,35.99,4.7,mb,0.71,us,us70003c93,2019-04-26T04:23:32.040Z,"32km S of Kirakira, Solomon Islands",earthquake,reviewed,us,us
2019-04-25T23:37:59.166Z,23.5884,95.1868,35.38,4.5,mb,0.77,us,us70003c8v,2019-04-26T04:28:30.040Z,"78km E of Mawlaik, Burma",earthquake,reviewed,us,us
2019-04-25T23:19:42.452Z,54.7871,-154.0067,10,2.9,ml,0.68,us,us70003c8t,2019-04-26T00:13:27.040Z,"154km SE of Chirikof Island, Alaska",earthquake,reviewed,us,us
2019-04-25T22:46:10.249Z,66.3106,-156.9635,0.1,3.5,ml,0.95,ak,ak0195ak6brv,2019-04-26T04:52:24.040Z,"66km S of Kobuk, Alaska",earthquake,automatic,ak,ak
